model_name,expe_name,training_phase,intermediate_checkpoint,add_bos_token,fewshot_as_multiturn,chat_template,training_steps,training_tokens,training_steps_in_phase,training_tokens_in_phase,benchmark,dataset,score,stderr,score_name,num_fewshot,"acc,none","acc_stderr,none","acc_norm,none","acc_norm_stderr,none","exact_match,strict-match","exact_match_stderr,strict-match","exact_match,flexible-extract","exact_match_stderr,flexible-extract","bleu_max,none","bleu_max_stderr,none","bleu_acc,none","bleu_acc_stderr,none","bleu_diff,none","bleu_diff_stderr,none","rouge1_max,none","rouge1_max_stderr,none","rouge1_acc,none","rouge1_acc_stderr,none","rouge1_diff,none","rouge1_diff_stderr,none","rouge2_max,none","rouge2_max_stderr,none","rouge2_acc,none","rouge2_acc_stderr,none","rouge2_diff,none","rouge2_diff_stderr,none","rougeL_max,none","rougeL_max_stderr,none","rougeL_acc,none","rougeL_acc_stderr,none","rougeL_diff,none","rougeL_diff_stderr,none","rouge1,none","rouge1_stderr,none","f1,none","f1_stderr,none","exact,none","exact_stderr,none","is_included,none","is_included_stderr,none","inst_level_loose_acc,none","inst_level_loose_acc_stderr,none","inst_level_strict_acc,none","inst_level_strict_acc_stderr,none","prompt_level_loose_acc,none","prompt_level_loose_acc_stderr,none","exact_match,none","exact_match_stderr,none","prompt_level_strict_acc,none","prompt_level_strict_acc_stderr,none"
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_medical_genetics,0.55,0.049999999999999996,"acc_norm,none",0.0,0.4,0.049236596391733084,0.55,0.049999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_miscellaneous,0.6245210727969349,0.017316613197182786,"acc_norm,none",0.0,0.6257982120051085,0.017304805072252044,0.6245210727969349,0.017316613197182786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_nutrition,0.42810457516339867,0.028332397483664274,"acc_norm,none",0.0,0.3202614379084967,0.026716118380156847,0.42810457516339867,0.028332397483664274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_professional_accounting,0.2553191489361702,0.02601199293090201,"acc_norm,none",0.0,0.24822695035460993,0.025770015644290396,0.2553191489361702,0.02601199293090201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_professional_medicine,0.43014705882352944,0.030074971917302875,"acc_norm,none",0.0,0.375,0.029408372932278746,0.43014705882352944,0.030074971917302875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_virology,0.3614457831325301,0.037400593820293204,"acc_norm,none",0.0,0.3313253012048193,0.03664314777288085,0.3614457831325301,0.037400593820293204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,social sciences,0.4289892752681183,0.008768257198796519,"acc,none",,0.4289892752681183,0.008768257198796519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_econometrics,0.2807017543859649,0.042270544512321984,"acc_norm,none",0.0,0.2894736842105263,0.04266339443159394,0.2807017543859649,0.042270544512321984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_high_school_geography,0.51010101010101,0.035616254886737454,"acc_norm,none",0.0,0.46464646464646464,0.03553436368828064,0.51010101010101,0.035616254886737454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_high_school_government_and_politics,0.538860103626943,0.035975244117345775,"acc_norm,none",0.0,0.48704663212435234,0.03607228061047749,0.538860103626943,0.035975244117345775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_high_school_macroeconomics,0.4025641025641026,0.024864995159767752,"acc_norm,none",0.0,0.3641025641025641,0.02439667298509476,0.4025641025641026,0.024864995159767752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_high_school_microeconomics,0.4957983193277311,0.03247734334448111,"acc_norm,none",0.0,0.3949579831932773,0.031753678460966245,0.4957983193277311,0.03247734334448111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_high_school_psychology,0.6073394495412844,0.02093750516120109,"acc_norm,none",0.0,0.6073394495412844,0.020937505161201093,0.6073394495412844,0.02093750516120109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_human_sexuality,0.44274809160305345,0.043564472026650695,"acc_norm,none",0.0,0.4580152671755725,0.04369802690578756,0.44274809160305345,0.043564472026650695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_professional_psychology,0.41830065359477125,0.019955975145835546,"acc_norm,none",0.0,0.37745098039215685,0.019610851474880286,0.41830065359477125,0.019955975145835546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_public_relations,0.4,0.0469237132203465,"acc_norm,none",0.0,0.4727272727272727,0.04782001791380063,0.4,0.0469237132203465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_security_studies,0.27346938775510204,0.028535560337128448,"acc_norm,none",0.0,0.31020408163265306,0.029613459872484378,0.27346938775510204,0.028535560337128448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_sociology,0.42786069651741293,0.03498541988407795,"acc_norm,none",0.0,0.36318407960199006,0.034005985055990146,0.42786069651741293,0.03498541988407795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_us_foreign_policy,0.42,0.049604496374885836,"acc_norm,none",0.0,0.42,0.04960449637488584,0.42,0.049604496374885836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,stem,0.3602917856010149,0.008331428637788905,"acc,none",,0.3602917856010149,0.008331428637788905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_abstract_algebra,0.22,0.0416333199893227,"acc_norm,none",0.0,0.19,0.03942772444036623,0.22,0.0416333199893227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_anatomy,0.45925925925925926,0.04304979692464243,"acc_norm,none",0.0,0.5185185185185185,0.043163785995113245,0.45925925925925926,0.04304979692464243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_astronomy,0.48026315789473684,0.040657710025626036,"acc_norm,none",0.0,0.40131578947368424,0.039889037033362836,0.48026315789473684,0.040657710025626036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_college_biology,0.4444444444444444,0.041553199555931467,"acc_norm,none",0.0,0.4791666666666667,0.041775789507399935,0.4444444444444444,0.041553199555931467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_college_chemistry,0.41,0.049431107042371025,"acc_norm,none",0.0,0.35,0.047937248544110196,0.41,0.049431107042371025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_college_computer_science,0.32,0.046882617226215034,"acc_norm,none",0.0,0.27,0.04461960433384741,0.32,0.046882617226215034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_college_mathematics,0.24,0.042923469599092816,"acc_norm,none",0.0,0.16,0.036845294917747094,0.24,0.042923469599092816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_college_physics,0.30392156862745096,0.04576665403207764,"acc_norm,none",0.0,0.29411764705882354,0.04533838195929772,0.30392156862745096,0.04576665403207764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_computer_security,0.52,0.050211673156867795,"acc_norm,none",0.0,0.48,0.050211673156867795,0.52,0.050211673156867795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_conceptual_physics,0.4851063829787234,0.032671518489247764,"acc_norm,none",0.0,0.5148936170212766,0.03267151848924777,0.4851063829787234,0.032671518489247764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_electrical_engineering,0.36551724137931035,0.04013124195424385,"acc_norm,none",0.0,0.31724137931034485,0.03878352372138623,0.36551724137931035,0.04013124195424385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_elementary_mathematics,0.5052910052910053,0.02574986828855657,"acc_norm,none",0.0,0.4894179894179894,0.02574554227604548,0.5052910052910053,0.02574986828855657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_high_school_biology,0.5129032258064516,0.02843453315268186,"acc_norm,none",0.0,0.4258064516129032,0.028129112709165904,0.5129032258064516,0.02843453315268186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_high_school_chemistry,0.2660098522167488,0.031089826002937523,"acc_norm,none",0.0,0.2413793103448276,0.030108330718011625,0.2660098522167488,0.031089826002937523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_high_school_computer_science,0.45,0.05,"acc_norm,none",0.0,0.35,0.047937248544110196,0.45,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_high_school_mathematics,0.25555555555555554,0.02659393910184408,"acc_norm,none",0.0,0.2037037037037037,0.024556172219141272,0.25555555555555554,0.02659393910184408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_high_school_physics,0.2913907284768212,0.03710185726119995,"acc_norm,none",0.0,0.2913907284768212,0.037101857261199946,0.2913907284768212,0.03710185726119995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_high_school_statistics,0.3611111111111111,0.032757734861009996,"acc_norm,none",0.0,0.28703703703703703,0.030851992993257013,0.3611111111111111,0.032757734861009996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,mmlu_continuation_machine_learning,0.30357142857142855,0.04364226155841044,"acc_norm,none",0.0,0.2857142857142857,0.04287858751340455,0.30357142857142855,0.04364226155841044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,truthfulqa_gen,0.35006119951040393,0.01669794942015103,"rouge1_acc,none",0.0,,,,,,,,,27.975840777672886,0.8292467639815966,0.379436964504284,0.016987039266142954,-1.900642962350392,0.9325696545564038,53.608295311887105,0.8859364520657945,0.35006119951040393,0.01669794942015103,-3.272829002113847,1.148502477473021,37.970937299476944,1.0657460389992923,0.3427172582619339,0.016614949385347026,-3.915216365587551,1.305985090364335,50.7099673817359,0.9103903714010197,0.3561811505507956,0.016763790728446318,-3.1815809912733997,1.1526075227247536,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,truthfulqa_mc1,0.26560587515299877,0.015461027627253586,"acc,none",0.0,0.26560587515299877,0.015461027627253586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,truthfulqa_mc2,0.4160839331069042,0.014137484297139798,"acc,none",0.0,0.4160839331069042,0.014137484297139798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,5B_tokens-mix6,3_annealing,False,True,False,False,756291.0,6215152533504.0,1220.0,639631360.0,openllm,winogrande,0.7024467245461721,0.01284908525461465,"acc,none",5.0,0.7024467245461721,0.01284908525461465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe7_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_arc_challenge,0.49101796407185627,0.014627782577773944,"acc_norm,none",5.0,0.4251497005988024,0.014465281791038056,0.49101796407185627,0.014627782577773944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe7_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_grammar,0.7899159663865546,0.03750126918012132,"acc,none",5.0,0.7899159663865546,0.03750126918012132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe7_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_hellaswag,0.6412508031698436,0.004963702571224426,"acc_norm,none",5.0,0.4899336046262583,0.005173426590633734,0.6412508031698436,0.004963702571224426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe7_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_vocab,0.7983193277310925,0.036938517252282844,"acc,none",5.0,0.7983193277310925,0.036938517252282844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_arc_challenge,0.47647562018819506,0.01461394188998166,"acc_norm,none",5.0,0.41916167664670656,0.014437666131328849,0.47647562018819506,0.01461394188998166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_grammar,0.8151260504201681,0.035736271791853645,"acc,none",5.0,0.8151260504201681,0.035736271791853645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_hellaswag,0.6416791604197901,0.004962394898181028,"acc_norm,none",5.0,0.48704219318911973,0.005172737450145473,0.6416791604197901,0.004962394898181028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_vocab,0.8235294117647058,0.03509414936549958,"acc,none",5.0,0.8235294117647058,0.03509414936549958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_arc_challenge,0.4533789563729683,0.014566406695419995,"acc_norm,none",5.0,0.39863130881094955,0.014326321344263267,0.4533789563729683,0.014566406695419995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_grammar,0.8319327731092437,0.03442267607655234,"acc,none",5.0,0.8319327731092437,0.03442267607655234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_hellaswag,0.6286142642964232,0.005000357393455025,"acc_norm,none",5.0,0.4738702077532662,0.005167404636945421,0.6286142642964232,0.005000357393455025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe1,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_vocab,0.7983193277310925,0.036938517252282844,"acc,none",5.0,0.7983193277310925,0.036938517252282844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe4_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_arc_challenge,0.4816082121471343,0.01462024252732681,"acc_norm,none",5.0,0.4268605645851155,0.014472772706630915,0.4816082121471343,0.01462024252732681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe4_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_grammar,0.8151260504201681,0.035736271791853645,"acc,none",5.0,0.8151260504201681,0.035736271791853645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe4_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_hellaswag,0.6431784107946027,0.00495778411112559,"acc_norm,none",5.0,0.4860783893767402,0.005172469248177877,0.6431784107946027,0.00495778411112559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe4_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_vocab,0.8151260504201681,0.035736271791853645,"acc,none",5.0,0.8151260504201681,0.035736271791853645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_arc_challenge,0.48075278015397777,0.014619299747585583,"acc_norm,none",5.0,0.41231822070145424,0.014403430954801188,0.48075278015397777,0.014619299747585583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_grammar,0.8319327731092437,0.03442267607655235,"acc,none",5.0,0.8319327731092437,0.03442267607655235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_hellaswag,0.6402869993574641,0.004966629109732452,"acc_norm,none",5.0,0.4827586206896552,0.005171398082513621,0.6402869993574641,0.004966629109732452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe2,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench,french_bench_vocab,0.8235294117647058,0.03509414936549958,"acc,none",5.0,0.8235294117647058,0.03509414936549958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie-7B,recipe7_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench_gen,french_bench_fquadv2_genq,0.33451607052003907,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33451607052003907,N/A,0.3040765585639034,0.010994773263799492,,,,,,,,,,,,,,
Lucie-7B,recipe7_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench_gen,french_bench_fquadv2_hasAns,0.6258049181143299,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6258049181143299,N/A,0.6172717621766975,0.018496388403793525,0.3575,0.023993198179843543,,,,,,,,,,,,
Lucie-7B,recipe7_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench_gen,french_bench_multifquad,0.43086562207980195,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43086562207980195,N/A,0.420606073416673,0.015297645510749061,0.0175,0.006564457728034992,,,,,,,,,,,,
Lucie-7B,recipe7_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench_gen,french_bench_orangesum_abstract,0.3018009774625317,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3018009774625317,N/A,,,,,,,,,,,,,,,,
Lucie-7B,recipe7_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench_gen,french_bench_trivia,0.657889190487875,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.657889190487875,N/A,0.6490831309315895,0.021566774169899307,0.5052631578947369,0.025681851911344745,0.5105263157894737,0.025677582631635835,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench_gen,french_bench_fquadv2_genq,0.3348015471792821,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3348015471792821,N/A,0.30508059517607644,0.011479812685965223,,,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench_gen,french_bench_fquadv2_hasAns,0.2226264974575043,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2226264974575043,N/A,0.2127176676967412,0.011965107118606617,0.0325,0.008877296377695361,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench_gen,french_bench_multifquad,0.36214051218972,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36214051218972,N/A,0.3547353694323374,0.013106933607695706,0.0,0.0,,,,,,,,,,,,
Lucie-7B,recipe2_fullpipe,4_instruct_lora,False,True,False,False,755081.0,6610392809472.0,0.0,0.0,french_bench_gen,french_bench_orangesum_abstract,0.30104877165223487,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30104877165223487,N/A,,,,,,,,,,,,,,,,
