model_name,training_phase,intermediate_checkpoint,add_bos_token,fewshot_as_multiturn,chat_template,training_steps,training_tokens,training_steps_in_phase,training_tokens_in_phase,benchmark,dataset,score,stderr,score_name,num_fewshot,"acc,none","acc_stderr,none","acc_norm,none","acc_norm_stderr,none","exact_match,strict-match","exact_match_stderr,strict-match","exact_match,flexible-extract","exact_match_stderr,flexible-extract","bleu_max,none","bleu_max_stderr,none","bleu_acc,none","bleu_acc_stderr,none","bleu_diff,none","bleu_diff_stderr,none","rouge1_max,none","rouge1_max_stderr,none","rouge1_acc,none","rouge1_acc_stderr,none","rouge1_diff,none","rouge1_diff_stderr,none","rouge2_max,none","rouge2_max_stderr,none","rouge2_acc,none","rouge2_acc_stderr,none","rouge2_diff,none","rouge2_diff_stderr,none","rougeL_max,none","rougeL_max_stderr,none","rougeL_acc,none","rougeL_acc_stderr,none","rougeL_diff,none","rougeL_diff_stderr,none","rouge1,none","rouge1_stderr,none","f1,none","f1_stderr,none","exact,none","exact_stderr,none","is_included,none","is_included_stderr,none","inst_level_loose_acc,none","inst_level_loose_acc_stderr,none","inst_level_strict_acc,none","inst_level_strict_acc_stderr,none","prompt_level_loose_acc,none","prompt_level_loose_acc_stderr,none","exact_match,none","exact_match_stderr,none","prompt_level_strict_acc,none","prompt_level_strict_acc_stderr,none"
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,french_bench_gen,french_bench_fquadv2_hasAns,0.8090964538890904,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8090964538890904,N/A,0.800287864883104,0.014893714494017513,0.545,0.024929725792117705,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,french_bench_gen,french_bench_multifquad,0.6628420045258809,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6628420045258809,N/A,0.6564214069666591,0.014634477373571372,0.19,0.019639610121239274,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,french_bench_gen,french_bench_orangesum_abstract,0.2872868740021828,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2872868740021828,N/A,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,french_bench_gen,french_bench_trivia,0.7430472232445917,N/A,"rouge1,none",5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7430472232445917,N/A,0.728627025709069,0.020261345600661663,0.6078947368421053,0.025078174648458913,0.5842105263157895,0.02531639301514226,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,okapi,arc_de,0.4636441402908469,0.01459141740443866,"acc_norm,none",25.0,0.41659538066723695,0.01442516320371223,0.4636441402908469,0.01459141740443866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,okapi,arc_es,0.5153846153846153,0.014616960326221319,"acc_norm,none",25.0,0.46324786324786327,0.014584325475224508,0.5153846153846153,0.014616960326221319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,okapi,arc_fr,0.5004277159965783,0.014630138046609936,"acc_norm,none",25.0,0.4593669803250642,0.014581753402377686,0.5004277159965783,0.014630138046609936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,okapi,arc_it,0.5072711719418306,0.014628596328069858,"acc_norm,none",25.0,0.4636441402908469,0.014591417404438664,0.5072711719418306,0.014628596328069858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,okapi,m_mmlu_de,0.561547744757882,0.0043095494629396104,"acc,none",25.0,0.561547744757882,0.0043095494629396104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,okapi,m_mmlu_es,0.5777711114444278,0.0042774795718552505,"acc,none",25.0,0.5777711114444278,0.0042774795718552505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,okapi,m_mmlu_fr,0.5744404552746162,0.004321483442731279,"acc,none",25.0,0.5744404552746162,0.004321483442731279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,okapi,m_mmlu_it,0.5712019339729546,0.004301727187947193,"acc,none",25.0,0.5712019339729546,0.004301727187947193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,arc_challenge,0.5819112627986348,0.014413988396996074,"acc_norm,none",25.0,0.5477815699658704,0.014544519880633827,0.5819112627986348,0.014413988396996074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,gsm8k,0.514783927217589,0.013766463050787601,"exact_match,flexible-extract",5.0,,,,,0.511751326762699,0.013768680408142796,0.514783927217589,0.013766463050787601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,hellaswag,0.8170683130850428,0.0038582038518200175,"acc_norm,none",10.0,0.6170085640310695,0.004851227527070909,0.8170683130850428,0.0038582038518200175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu,0.6519726534681669,0.00379623139201471,"acc,none",,0.6519726534681669,0.00379623139201471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_humanities,0.5997874601487779,0.006787659513650209,"acc,none",,0.5997874601487779,0.006787659513650209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_formal_logic,0.47619047619047616,0.04467062628403273,"acc,none",5.0,0.47619047619047616,0.04467062628403273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_high_school_european_history,0.7818181818181819,0.03225078108306289,"acc,none",5.0,0.7818181818181819,0.03225078108306289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_high_school_us_history,0.8284313725490197,0.02646056956124065,"acc,none",5.0,0.8284313725490197,0.02646056956124065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_high_school_world_history,0.8227848101265823,0.024856364184503234,"acc,none",5.0,0.8227848101265823,0.024856364184503234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_international_law,0.8181818181818182,0.03520893951097653,"acc,none",5.0,0.8181818181818182,0.03520893951097653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_jurisprudence,0.7314814814814815,0.042844679680521934,"acc,none",5.0,0.7314814814814815,0.042844679680521934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_logical_fallacies,0.7423312883435583,0.03436150827846917,"acc,none",5.0,0.7423312883435583,0.03436150827846917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_moral_disputes,0.7283236994219653,0.023948512905468348,"acc,none",5.0,0.7283236994219653,0.023948512905468348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_moral_scenarios,0.4223463687150838,0.016519594275297114,"acc,none",5.0,0.4223463687150838,0.016519594275297114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_philosophy,0.729903536977492,0.025218040373410622,"acc,none",5.0,0.729903536977492,0.025218040373410622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_prehistory,0.7129629629629629,0.02517104191530968,"acc,none",5.0,0.7129629629629629,0.02517104191530968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_professional_law,0.48435462842242505,0.012763982838120958,"acc,none",5.0,0.48435462842242505,0.012763982838120958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_world_religions,0.8128654970760234,0.029913127232368036,"acc,none",5.0,0.8128654970760234,0.029913127232368036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_other,0.7215963952365626,0.007705274282282836,"acc,none",,0.7215963952365626,0.007705274282282836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_business_ethics,0.65,0.0479372485441102,"acc,none",5.0,0.65,0.0479372485441102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_clinical_knowledge,0.7584905660377359,0.026341480371118362,"acc,none",5.0,0.7584905660377359,0.026341480371118362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_college_medicine,0.653179190751445,0.03629146670159663,"acc,none",5.0,0.653179190751445,0.03629146670159663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_global_facts,0.32,0.04688261722621505,"acc,none",5.0,0.32,0.04688261722621505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_human_aging,0.6905829596412556,0.03102441174057221,"acc,none",5.0,0.6905829596412556,0.03102441174057221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_management,0.8543689320388349,0.03492606476623789,"acc,none",5.0,0.8543689320388349,0.03492606476623789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_marketing,0.8632478632478633,0.0225090339370778,"acc,none",5.0,0.8632478632478633,0.0225090339370778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_medical_genetics,0.84,0.0368452949177471,"acc,none",5.0,0.84,0.0368452949177471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_miscellaneous,0.8109833971902938,0.014000791294406999,"acc,none",5.0,0.8109833971902938,0.014000791294406999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_nutrition,0.8071895424836601,0.022589318888176686,"acc,none",5.0,0.8071895424836601,0.022589318888176686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_professional_accounting,0.4929078014184397,0.02982449855912901,"acc,none",5.0,0.4929078014184397,0.02982449855912901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_professional_medicine,0.6911764705882353,0.028064998167040094,"acc,none",5.0,0.6911764705882353,0.028064998167040094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_virology,0.5662650602409639,0.03858158940685517,"acc,none",5.0,0.5662650602409639,0.03858158940685517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_social_sciences,0.7637309067273318,0.007481993756042584,"acc,none",,0.7637309067273318,0.007481993756042584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_econometrics,0.5,0.047036043419179864,"acc,none",5.0,0.5,0.047036043419179864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_high_school_geography,0.8131313131313131,0.02777253333421899,"acc,none",5.0,0.8131313131313131,0.02777253333421899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_high_school_government_and_politics,0.8911917098445595,0.022473253332768756,"acc,none",5.0,0.8911917098445595,0.022473253332768756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_high_school_macroeconomics,0.6435897435897436,0.0242831405294673,"acc,none",5.0,0.6435897435897436,0.0242831405294673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_high_school_microeconomics,0.7394957983193278,0.028510251512341933,"acc,none",5.0,0.7394957983193278,0.028510251512341933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_high_school_psychology,0.8532110091743119,0.015173141845126267,"acc,none",5.0,0.8532110091743119,0.015173141845126267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_human_sexuality,0.7786259541984732,0.036412970813137296,"acc,none",5.0,0.7786259541984732,0.036412970813137296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_professional_psychology,0.7222222222222222,0.018120224251484587,"acc,none",5.0,0.7222222222222222,0.018120224251484587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_public_relations,0.7363636363636363,0.04220224692971987,"acc,none",5.0,0.7363636363636363,0.04220224692971987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_security_studies,0.726530612244898,0.028535560337128445,"acc,none",5.0,0.726530612244898,0.028535560337128445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_sociology,0.8805970149253731,0.02292879327721974,"acc,none",5.0,0.8805970149253731,0.02292879327721974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_us_foreign_policy,0.88,0.03265986323710905,"acc,none",5.0,0.88,0.03265986323710905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_stem,0.5521725340945132,0.00850210540398227,"acc,none",,0.5521725340945132,0.00850210540398227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_abstract_algebra,0.3,0.046056618647183814,"acc,none",5.0,0.3,0.046056618647183814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_anatomy,0.6222222222222222,0.04188307537595853,"acc,none",5.0,0.6222222222222222,0.04188307537595853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_astronomy,0.7039473684210527,0.03715062154998904,"acc,none",5.0,0.7039473684210527,0.03715062154998904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_college_biology,0.7569444444444444,0.03586879280080342,"acc,none",5.0,0.7569444444444444,0.03586879280080342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_college_chemistry,0.43,0.04975698519562428,"acc,none",5.0,0.43,0.04975698519562428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_college_computer_science,0.46,0.05009082659620332,"acc,none",5.0,0.46,0.05009082659620332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_college_mathematics,0.3,0.046056618647183814,"acc,none",5.0,0.3,0.046056618647183814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_college_physics,0.49019607843137253,0.04974229460422817,"acc,none",5.0,0.49019607843137253,0.04974229460422817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_computer_security,0.83,0.0377525168068637,"acc,none",5.0,0.83,0.0377525168068637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_conceptual_physics,0.6,0.03202563076101735,"acc,none",5.0,0.6,0.03202563076101735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_electrical_engineering,0.6344827586206897,0.04013124195424385,"acc,none",5.0,0.6344827586206897,0.04013124195424385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_elementary_mathematics,0.43386243386243384,0.025525034382474894,"acc,none",5.0,0.43386243386243384,0.025525034382474894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_high_school_biology,0.7741935483870968,0.02378557788418101,"acc,none",5.0,0.7741935483870968,0.02378557788418101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_high_school_chemistry,0.541871921182266,0.03505630140785741,"acc,none",5.0,0.541871921182266,0.03505630140785741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_high_school_computer_science,0.67,0.04725815626252607,"acc,none",5.0,0.67,0.04725815626252607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_high_school_mathematics,0.4074074074074074,0.029958249250082118,"acc,none",5.0,0.4074074074074074,0.029958249250082118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_high_school_physics,0.4503311258278146,0.04062290018683775,"acc,none",5.0,0.4503311258278146,0.04062290018683775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_high_school_statistics,0.5416666666666666,0.03398110890294636,"acc,none",5.0,0.5416666666666666,0.03398110890294636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_machine_learning,0.44642857142857145,0.04718471485219588,"acc,none",5.0,0.44642857142857145,0.04718471485219588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation,0.44609030052699045,0.004028669044988495,"acc,none",,0.44609030052699045,0.004028669044988495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,humanities,0.35515409139213605,0.006773666936701515,"acc,none",,0.35515409139213605,0.006773666936701515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_formal_logic,0.42857142857142855,0.04426266681379909,"acc_norm,none",0.0,0.4523809523809524,0.044518079590553275,0.42857142857142855,0.04426266681379909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_european_history,0.503030303030303,0.03904272341431857,"acc_norm,none",0.0,0.38181818181818183,0.03793713171165633,0.503030303030303,0.03904272341431857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_us_history,0.5343137254901961,0.03501038327635897,"acc_norm,none",0.0,0.44607843137254904,0.03488845451304974,0.5343137254901961,0.03501038327635897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_high_school_world_history,0.510548523206751,0.032539983791662855,"acc_norm,none",0.0,0.4345991561181435,0.03226759995510145,0.510548523206751,0.032539983791662855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_international_law,0.512396694214876,0.045629515481807666,"acc_norm,none",0.0,0.2809917355371901,0.04103203830514512,0.512396694214876,0.045629515481807666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_jurisprudence,0.5092592592592593,0.04832853553437055,"acc_norm,none",0.0,0.3888888888888889,0.0471282125742677,0.5092592592592593,0.04832853553437055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_logical_fallacies,0.49079754601226994,0.03927705600787443,"acc_norm,none",0.0,0.4785276073619632,0.03924746876751129,0.49079754601226994,0.03927705600787443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_moral_disputes,0.41329479768786126,0.026511261369409244,"acc_norm,none",0.0,0.3583815028901734,0.025816756791584204,0.41329479768786126,0.026511261369409244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_moral_scenarios,0.27262569832402234,0.014893391735249603,"acc_norm,none",0.0,0.23798882681564246,0.014242630070574885,0.27262569832402234,0.014893391735249603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_philosophy,0.4983922829581994,0.028397944907806612,"acc_norm,none",0.0,0.4662379421221865,0.02833327710956279,0.4983922829581994,0.028397944907806612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meta-Llama-3.1-8B,main,,False,False,False,,15000000000000.0,,,openllm,mmlu_continuation_prehistory,0.5154320987654321,0.02780749004427619,"acc_norm,none",0.0,0.5123456790123457,0.027812262269327242,0.5154320987654321,0.02780749004427619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
