𬭞	183134	Lo	2
𬭟	183135	Lo	2
𬭠	183136	Lo	2
𬭡	183137	Lo	2
𬭢	183138	Lo	2
𬭣	183139	Lo	2
𬭤	183140	Lo	2
𬭥	183141	Lo	2
𬭦	183142	Lo	2
𬭧	183143	Lo	2
𬭨	183144	Lo	2
𬭩	183145	Lo	2
𬭪	183146	Lo	2
𬭫	183147	Lo	2
𬭬	183148	Lo	2
𬭭	183149	Lo	2
𬭮	183150	Lo	2
𬭯	183151	Lo	2
𬭰	183152	Lo	2
𬭱	183153	Lo	2
𬭲	183154	Lo	2
𬭳	183155	Lo	2
𬭴	183156	Lo	2
𬭵	183157	Lo	2
𬭶	183158	Lo	2
𬭷	183159	Lo	2
𬭹	183161	Lo	2
𬭺	183162	Lo	2
𬭻	183163	Lo	2
𬭼	183164	Lo	2
𬭽	183165	Lo	2
𬭾	183166	Lo	2
𬭿	183167	Lo	2
𬮀	183168	Lo	2
𬮁	183169	Lo	2
𬮂	183170	Lo	2
𬮃	183171	Lo	2
𬮄	183172	Lo	2
𬮅	183173	Lo	2
𬮆	183174	Lo	2
𬮇	183175	Lo	2
𬮈	183176	Lo	2
𬮉	183177	Lo	2
𬮊	183178	Lo	2
𬮋	183179	Lo	2
𬮌	183180	Lo	2
𬮍	183181	Lo	2
𬮎	183182	Lo	2
𬮏	183183	Lo	2
𬮐	183184	Lo	2
𬮑	183185	Lo	2
𬮒	183186	Lo	2
𬮓	183187	Lo	2
𬮔	183188	Lo	2
𬮕	183189	Lo	2
𬮖	183190	Lo	2
𬮗	183191	Lo	2
𬮘	183192	Lo	2
𬮙	183193	Lo	2
𬮚	183194	Lo	2
𬮛	183195	Lo	2
𬮜	183196	Lo	2
𬮝	183197	Lo	2
𬮞	183198	Lo	2
𬮟	183199	Lo	2
𬮠	183200	Lo	2
𬮡	183201	Lo	2
𬮢	183202	Lo	2
𬮣	183203	Lo	2
𬮤	183204	Lo	2
𬮥	183205	Lo	2
𬮦	183206	Lo	2
𬮧	183207	Lo	2
𬮨	183208	Lo	2
𬮩	183209	Lo	2
𬮪	183210	Lo	2
𬮫	183211	Lo	2
𬮬	183212	Lo	2
𬮭	183213	Lo	2
𬮮	183214	Lo	2
𬮯	183215	Lo	2
𬮰	183216	Lo	2
𬮱	183217	Lo	2
𬮲	183218	Lo	2
𬮳	183219	Lo	2
𬮴	183220	Lo	2
𬮵	183221	Lo	2
𬮶	183222	Lo	2
𬮷	183223	Lo	2
𬮸	183224	Lo	2
𬮹	183225	Lo	2
𬮺	183226	Lo	2
𬮻	183227	Lo	2
𬮼	183228	Lo	2
𬮽	183229	Lo	2
𬮾	183230	Lo	2
𬮿	183231	Lo	2
𬯀	183232	Lo	2
𬯁	183233	Lo	2
𬯂	183234	Lo	2
𬯃	183235	Lo	2
𬯄	183236	Lo	2
𬯅	183237	Lo	2
𬯆	183238	Lo	2
𬯇	183239	Lo	2
𬯈	183240	Lo	2
𬯉	183241	Lo	2
𬯊	183242	Lo	2
𬯋	183243	Lo	2
𬯌	183244	Lo	2
𬯍	183245	Lo	2
𬯎	183246	Lo	2
𬯏	183247	Lo	2
𬯐	183248	Lo	2
𬯑	183249	Lo	2
𬯒	183250	Lo	2
𬯓	183251	Lo	2
𬯔	183252	Lo	2
𬯕	183253	Lo	2
𬯖	183254	Lo	2
𬯗	183255	Lo	2
𬯘	183256	Lo	2
𬯙	183257	Lo	2
𬯚	183258	Lo	2
𬯛	183259	Lo	2
𬯜	183260	Lo	2
𬯝	183261	Lo	2
𬯞	183262	Lo	2
𬯟	183263	Lo	2
𬯠	183264	Lo	2
𬯡	183265	Lo	2
𬯢	183266	Lo	2
𬯣	183267	Lo	2
𬯤	183268	Lo	2
𬯥	183269	Lo	2
𬯦	183270	Lo	2
𬯧	183271	Lo	2
𬯨	183272	Lo	2
𬯩	183273	Lo	2
𬯪	183274	Lo	2
𬯫	183275	Lo	2
𬯬	183276	Lo	2
𬯭	183277	Lo	2
𬯮	183278	Lo	2
𬯯	183279	Lo	2
𬯰	183280	Lo	2
𬯱	183281	Lo	2
𬯲	183282	Lo	2
𬯳	183283	Lo	2
𬯴	183284	Lo	2
𬯵	183285	Lo	2
𬯶	183286	Lo	2
𬯷	183287	Lo	2
𬯸	183288	Lo	2
𬯹	183289	Lo	2
𬯺	183290	Lo	2
𬯻	183291	Lo	2
𬯼	183292	Lo	2
𬯽	183293	Lo	2
𬯾	183294	Lo	2
𬯿	183295	Lo	2
𬰀	183296	Lo	2
𬰁	183297	Lo	2
𬰂	183298	Lo	2
𬰃	183299	Lo	2
𬰄	183300	Lo	2
𬰅	183301	Lo	2
𬰆	183302	Lo	2
𬰇	183303	Lo	2
𬰈	183304	Lo	2
𬰉	183305	Lo	2
𬰊	183306	Lo	2
𬰋	183307	Lo	2
𬰌	183308	Lo	2
𬰍	183309	Lo	2
𬰎	183310	Lo	2
𬰏	183311	Lo	2
𬰐	183312	Lo	2
𬰑	183313	Lo	2
𬰒	183314	Lo	2
𬰓	183315	Lo	2
𬰔	183316	Lo	2
𬰕	183317	Lo	2
𬰖	183318	Lo	2
𬰗	183319	Lo	2
𬰘	183320	Lo	2
𬰙	183321	Lo	2
𬰚	183322	Lo	2
𬰛	183323	Lo	2
𬰜	183324	Lo	2
𬰝	183325	Lo	2
𬰞	183326	Lo	2
𬰟	183327	Lo	2
𬰠	183328	Lo	2
𬰡	183329	Lo	2
𬰢	183330	Lo	2
𬰣	183331	Lo	2
𬰤	183332	Lo	2
𬰥	183333	Lo	2
𬰦	183334	Lo	2
𬰧	183335	Lo	2
𬰨	183336	Lo	2
𬰩	183337	Lo	2
𬰪	183338	Lo	2
𬰫	183339	Lo	2
𬰬	183340	Lo	2
𬰭	183341	Lo	2
𬰮	183342	Lo	2
𬰯	183343	Lo	2
𬰰	183344	Lo	2
𬰱	183345	Lo	2
𬰲	183346	Lo	2
𬰳	183347	Lo	2
𬰴	183348	Lo	2
𬰵	183349	Lo	2
𬰶	183350	Lo	2
𬰷	183351	Lo	2
𬰸	183352	Lo	2
𬰹	183353	Lo	2
𬰺	183354	Lo	2
𬰻	183355	Lo	2
𬰼	183356	Lo	2
𬰽	183357	Lo	2
𬰾	183358	Lo	2
𬰿	183359	Lo	2
𬱀	183360	Lo	2
𬱁	183361	Lo	2
𬱂	183362	Lo	2
𬱃	183363	Lo	2
𬱄	183364	Lo	2
𬱅	183365	Lo	2
𬱆	183366	Lo	2
𬱇	183367	Lo	2
𬱈	183368	Lo	2
𬱉	183369	Lo	2
𬱊	183370	Lo	2
𬱋	183371	Lo	2
𬱌	183372	Lo	2
𬱍	183373	Lo	2
𬱎	183374	Lo	2
𬱏	183375	Lo	2
𬱐	183376	Lo	2
𬱑	183377	Lo	2
𬱒	183378	Lo	2
𬱓	183379	Lo	2
𬱔	183380	Lo	2
𬱕	183381	Lo	2
𬱖	183382	Lo	2
𬱗	183383	Lo	2
𬱘	183384	Lo	2
𬱙	183385	Lo	2
𬱚	183386	Lo	2
𬱛	183387	Lo	2
𬱜	183388	Lo	2
𬱝	183389	Lo	2
𬱞	183390	Lo	2
𬱟	183391	Lo	2
𬱠	183392	Lo	2
𬱡	183393	Lo	2
𬱢	183394	Lo	2
𬱣	183395	Lo	2
𬱤	183396	Lo	2
𬱥	183397	Lo	2
𬱦	183398	Lo	2
𬱧	183399	Lo	2
𬱨	183400	Lo	2
𬱩	183401	Lo	2
𬱪	183402	Lo	2
𬱫	183403	Lo	2
𬱬	183404	Lo	2
𬱭	183405	Lo	2
𬱮	183406	Lo	2
𬱯	183407	Lo	2
𬱰	183408	Lo	2
𬱱	183409	Lo	2
𬱲	183410	Lo	2
𬱳	183411	Lo	2
𬱴	183412	Lo	2
𬱵	183413	Lo	2
𬱶	183414	Lo	2
𬱷	183415	Lo	2
𬱸	183416	Lo	2
𬱹	183417	Lo	2
𬱺	183418	Lo	2
𬱻	183419	Lo	2
𬱼	183420	Lo	2
𬱽	183421	Lo	2
𬱾	183422	Lo	2
𬱿	183423	Lo	2
𬲀	183424	Lo	2
𬲁	183425	Lo	2
𬲂	183426	Lo	2
𬲃	183427	Lo	2
𬲄	183428	Lo	2
𬲅	183429	Lo	2
𬲆	183430	Lo	2
𬲇	183431	Lo	2
𬲈	183432	Lo	2
𬲉	183433	Lo	2
𬲊	183434	Lo	2
𬲋	183435	Lo	2
𬲌	183436	Lo	2
𬲍	183437	Lo	2
𬲎	183438	Lo	2
𬲏	183439	Lo	2
𬲐	183440	Lo	2
𬲑	183441	Lo	2
𬲒	183442	Lo	2
𬲓	183443	Lo	2
𬲔	183444	Lo	2
𬲕	183445	Lo	2
𬲖	183446	Lo	2
𬲗	183447	Lo	2
𬲘	183448	Lo	2
𬲙	183449	Lo	2
𬲚	183450	Lo	2
𬲛	183451	Lo	2
𬲜	183452	Lo	2
𬲝	183453	Lo	2
𬲞	183454	Lo	2
𬲟	183455	Lo	2
𬲠	183456	Lo	2
𬲡	183457	Lo	2
𬲢	183458	Lo	2
𬲣	183459	Lo	2
𬲤	183460	Lo	2
𬲥	183461	Lo	2
𬲦	183462	Lo	2
𬲧	183463	Lo	2
𬲨	183464	Lo	2
𬲩	183465	Lo	2
𬲪	183466	Lo	2
𬲫	183467	Lo	2
𬲬	183468	Lo	2
𬲭	183469	Lo	2
𬲮	183470	Lo	2
𬲯	183471	Lo	2
𬲰	183472	Lo	2
𬲲	183474	Lo	2
𬲳	183475	Lo	2
𬲴	183476	Lo	2
𬲵	183477	Lo	2
𬲶	183478	Lo	2
𬲷	183479	Lo	2
𬲸	183480	Lo	2
𬲹	183481	Lo	2
𬲺	183482	Lo	2
𬲻	183483	Lo	2
𬲼	183484	Lo	2
𬲽	183485	Lo	2
𬲾	183486	Lo	2
𬲿	183487	Lo	2
𬳀	183488	Lo	2
𬳁	183489	Lo	2
𬳂	183490	Lo	2
𬳃	183491	Lo	2
𬳄	183492	Lo	2
𬳅	183493	Lo	2
𬳆	183494	Lo	2
𬳇	183495	Lo	2
𬳈	183496	Lo	2
𬳉	183497	Lo	2
𬳊	183498	Lo	2
𬳋	183499	Lo	2
𬳌	183500	Lo	2
𬳍	183501	Lo	2
𬳎	183502	Lo	2
𬳏	183503	Lo	2
𬳐	183504	Lo	2
𬳑	183505	Lo	2
𬳒	183506	Lo	2
𬳓	183507	Lo	2
𬳔	183508	Lo	2
𬳕	183509	Lo	2
𬳖	183510	Lo	2
𬳗	183511	Lo	2
𬳘	183512	Lo	2
𬳙	183513	Lo	2
𬳚	183514	Lo	2
𬳛	183515	Lo	2
𬳜	183516	Lo	2
𬳝	183517	Lo	2
𬳞	183518	Lo	2
𬳟	183519	Lo	2
𬳠	183520	Lo	2
𬳡	183521	Lo	2
𬳢	183522	Lo	2
𬳣	183523	Lo	2
𬳤	183524	Lo	2
𬳥	183525	Lo	2
𬳦	183526	Lo	2
𬳧	183527	Lo	2
𬳨	183528	Lo	2
𬳩	183529	Lo	2
𬳪	183530	Lo	2
𬳫	183531	Lo	2
𬳬	183532	Lo	2
𬳭	183533	Lo	2
𬳮	183534	Lo	2
𬳯	183535	Lo	2
𬳰	183536	Lo	2
𬳱	183537	Lo	2
𬳲	183538	Lo	2
𬳳	183539	Lo	2
𬳴	183540	Lo	2
𬳵	183541	Lo	2
𬳶	183542	Lo	2
𬳷	183543	Lo	2
𬳸	183544	Lo	2
𬳹	183545	Lo	2
𬳺	183546	Lo	2
𬳻	183547	Lo	2
𬳼	183548	Lo	2
𬳽	183549	Lo	2
𬳾	183550	Lo	2
𬳿	183551	Lo	2
𬴀	183552	Lo	2
𬴁	183553	Lo	2
𬴂	183554	Lo	2
𬴃	183555	Lo	2
𬴄	183556	Lo	2
𬴅	183557	Lo	2
𬴆	183558	Lo	2
𬴇	183559	Lo	2
𬴈	183560	Lo	2
𬴉	183561	Lo	2
𬴊	183562	Lo	2
𬴋	183563	Lo	2
𬴌	183564	Lo	2
𬴍	183565	Lo	2
𬴎	183566	Lo	2
𬴏	183567	Lo	2
𬴐	183568	Lo	2
𬴑	183569	Lo	2
𬴒	183570	Lo	2
𬴓	183571	Lo	2
𬴔	183572	Lo	2
𬴕	183573	Lo	2
𬴖	183574	Lo	2
𬴗	183575	Lo	2
𬴘	183576	Lo	2
𬴙	183577	Lo	2
𬴚	183578	Lo	2
𬴛	183579	Lo	2
𬴜	183580	Lo	2
𬴝	183581	Lo	2
𬴞	183582	Lo	2
𬴟	183583	Lo	2
𬴠	183584	Lo	2
𬴡	183585	Lo	2
𬴢	183586	Lo	2
𬴣	183587	Lo	2
𬴤	183588	Lo	2
𬴥	183589	Lo	2
𬴦	183590	Lo	2
𬴧	183591	Lo	2
𬴨	183592	Lo	2
𬴩	183593	Lo	2
𬴪	183594	Lo	2
𬴫	183595	Lo	2
𬴬	183596	Lo	2
𬴭	183597	Lo	2
𬴮	183598	Lo	2
𬴯	183599	Lo	2
𬴰	183600	Lo	2
𬴱	183601	Lo	2
𬴲	183602	Lo	2
𬴳	183603	Lo	2
𬴴	183604	Lo	2
𬴵	183605	Lo	2
𬴶	183606	Lo	2
𬴷	183607	Lo	2
𬴸	183608	Lo	2
𬴹	183609	Lo	2
𬴺	183610	Lo	2
𬴻	183611	Lo	2
𬴼	183612	Lo	2
𬴽	183613	Lo	2
𬴾	183614	Lo	2
𬴿	183615	Lo	2
𬵀	183616	Lo	2
𬵁	183617	Lo	2
𬵂	183618	Lo	2
𬵃	183619	Lo	2
𬵄	183620	Lo	2
𬵅	183621	Lo	2
𬵆	183622	Lo	2
𬵇	183623	Lo	2
𬵈	183624	Lo	2
𬵉	183625	Lo	2
𬵊	183626	Lo	2
𬵋	183627	Lo	2
𬵌	183628	Lo	2
𬵍	183629	Lo	2
𬵎	183630	Lo	2
𬵏	183631	Lo	2
𬵐	183632	Lo	2
𬵑	183633	Lo	2
𬵒	183634	Lo	2
𬵓	183635	Lo	2
𬵔	183636	Lo	2
𬵕	183637	Lo	2
𬵖	183638	Lo	2
𬵗	183639	Lo	2
𬵘	183640	Lo	2
𬵙	183641	Lo	2
𬵚	183642	Lo	2
𬵛	183643	Lo	2
𬵜	183644	Lo	2
𬵝	183645	Lo	2
𬵞	183646	Lo	2
𬵟	183647	Lo	2
𬵠	183648	Lo	2
𬵡	183649	Lo	2
𬵢	183650	Lo	2
𬵣	183651	Lo	2
𬵤	183652	Lo	2
𬵥	183653	Lo	2
𬵦	183654	Lo	2
𬵧	183655	Lo	2
𬵨	183656	Lo	2
𬵩	183657	Lo	2
𬵪	183658	Lo	2
𬵫	183659	Lo	2
𬵬	183660	Lo	2
𬵭	183661	Lo	2
𬵮	183662	Lo	2
𬵯	183663	Lo	2
𬵰	183664	Lo	2
𬵱	183665	Lo	2
𬵲	183666	Lo	2
𬵳	183667	Lo	2
𬵴	183668	Lo	2
𬵵	183669	Lo	2
𬵶	183670	Lo	2
𬵷	183671	Lo	2
𬵸	183672	Lo	2
𬵹	183673	Lo	2
𬵺	183674	Lo	2
𬵻	183675	Lo	2
𬵼	183676	Lo	2
𬵽	183677	Lo	2
𬵾	183678	Lo	2
𬵿	183679	Lo	2
𬶀	183680	Lo	2
𬶁	183681	Lo	2
𬶂	183682	Lo	2
𬶃	183683	Lo	2
𬶄	183684	Lo	2
𬶅	183685	Lo	2
𬶆	183686	Lo	2
𬶇	183687	Lo	2
𬶈	183688	Lo	2
𬶉	183689	Lo	2
𬶊	183690	Lo	2
𬶋	183691	Lo	2
𬶌	183692	Lo	2
𬶍	183693	Lo	2
𬶎	183694	Lo	2
𬶏	183695	Lo	2
𬶐	183696	Lo	2
𬶑	183697	Lo	2
𬶒	183698	Lo	2
𬶓	183699	Lo	2
𬶔	183700	Lo	2
𬶕	183701	Lo	2
𬶖	183702	Lo	2
𬶗	183703	Lo	2
𬶘	183704	Lo	2
𬶙	183705	Lo	2
𬶚	183706	Lo	2
𬶛	183707	Lo	2
𬶜	183708	Lo	2
𬶝	183709	Lo	2
𬶞	183710	Lo	2
𬶟	183711	Lo	2
𬶠	183712	Lo	2
𬶡	183713	Lo	2
𬶢	183714	Lo	2
𬶣	183715	Lo	2
𬶤	183716	Lo	2
𬶥	183717	Lo	2
𬶦	183718	Lo	2
𬶧	183719	Lo	2
𬶨	183720	Lo	2
𬶩	183721	Lo	2
𬶪	183722	Lo	2
𬶫	183723	Lo	2
𬶬	183724	Lo	2
𬶭	183725	Lo	2
𬶮	183726	Lo	2
𬶯	183727	Lo	2
𬶰	183728	Lo	2
𬶱	183729	Lo	2
𬶲	183730	Lo	2
𬶳	183731	Lo	2
𬶴	183732	Lo	2
𬶵	183733	Lo	2
𬶶	183734	Lo	2
𬶷	183735	Lo	2
𬶸	183736	Lo	2
𬶹	183737	Lo	2
𬶺	183738	Lo	2
𬶻	183739	Lo	2
𬶼	183740	Lo	2
𬶽	183741	Lo	2
𬶾	183742	Lo	2
𬶿	183743	Lo	2
𬷀	183744	Lo	2
𬷁	183745	Lo	2
𬷂	183746	Lo	2
𬷃	183747	Lo	2
𬷄	183748	Lo	2
𬷅	183749	Lo	2
𬷆	183750	Lo	2
𬷇	183751	Lo	2
𬷈	183752	Lo	2
𬷉	183753	Lo	2
𬷊	183754	Lo	2
𬷋	183755	Lo	2
𬷌	183756	Lo	2
𬷍	183757	Lo	2
𬷎	183758	Lo	2
𬷏	183759	Lo	2
𬷐	183760	Lo	2
𬷑	183761	Lo	2
𬷒	183762	Lo	2
𬷓	183763	Lo	2
𬷔	183764	Lo	2
𬷕	183765	Lo	2
𬷖	183766	Lo	2
𬷗	183767	Lo	2
𬷘	183768	Lo	2
𬷙	183769	Lo	2
𬷚	183770	Lo	2
𬷛	183771	Lo	2
𬷜	183772	Lo	2
𬷝	183773	Lo	2
𬷞	183774	Lo	2
𬷟	183775	Lo	2
𬷠	183776	Lo	2
𬷡	183777	Lo	2
𬷢	183778	Lo	2
𬷣	183779	Lo	2
𬷤	183780	Lo	2
𬷥	183781	Lo	2
𬷦	183782	Lo	2
𬷧	183783	Lo	2
𬷨	183784	Lo	2
𬷩	183785	Lo	2
𬷪	183786	Lo	2
𬷫	183787	Lo	2
𬷭	183789	Lo	2
𬷮	183790	Lo	2
𬷯	183791	Lo	2
𬷰	183792	Lo	2
𬷱	183793	Lo	2
𬷲	183794	Lo	2
𬷳	183795	Lo	2
𬷴	183796	Lo	2
𬷵	183797	Lo	2
𬷶	183798	Lo	2
𬷷	183799	Lo	2
𬷸	183800	Lo	2
𬷹	183801	Lo	2
𬷺	183802	Lo	2
𬷻	183803	Lo	2
𬷼	183804	Lo	2
𬷽	183805	Lo	2
𬷾	183806	Lo	2
𬷿	183807	Lo	2
𬸀	183808	Lo	2
𬸁	183809	Lo	2
𬸂	183810	Lo	2
𬸃	183811	Lo	2
𬸄	183812	Lo	2
𬸅	183813	Lo	2
𬸆	183814	Lo	2
𬸇	183815	Lo	2
𬸈	183816	Lo	2
𬸉	183817	Lo	2
𬸊	183818	Lo	2
𬸋	183819	Lo	2
𬸌	183820	Lo	2
𬸍	183821	Lo	2
𬸎	183822	Lo	2
𬸏	183823	Lo	2
𬸐	183824	Lo	2
𬸑	183825	Lo	2
𬸒	183826	Lo	2
𬸓	183827	Lo	2
𬸔	183828	Lo	2
𬸕	183829	Lo	2
𬸖	183830	Lo	2
𬸗	183831	Lo	2
𬸘	183832	Lo	2
𬸙	183833	Lo	2
𬸚	183834	Lo	2
𬸛	183835	Lo	2
𬸜	183836	Lo	2
𬸝	183837	Lo	2
𬸞	183838	Lo	2
𬸟	183839	Lo	2
𬸠	183840	Lo	2
𬸡	183841	Lo	2
𬸢	183842	Lo	2
𬸣	183843	Lo	2
𬸤	183844	Lo	2
𬸥	183845	Lo	2
𬸦	183846	Lo	2
𬸧	183847	Lo	2
𬸨	183848	Lo	2
𬸩	183849	Lo	2
𬸪	183850	Lo	2
𬸫	183851	Lo	2
𬸬	183852	Lo	2
𬸭	183853	Lo	2
𬸮	183854	Lo	2
𬸯	183855	Lo	2
𬸰	183856	Lo	2
𬸱	183857	Lo	2
𬸲	183858	Lo	2
𬸳	183859	Lo	2
𬸴	183860	Lo	2
𬸵	183861	Lo	2
𬸶	183862	Lo	2
𬸷	183863	Lo	2
𬸸	183864	Lo	2
𬸹	183865	Lo	2
𬸺	183866	Lo	2
𬸻	183867	Lo	2
𬸼	183868	Lo	2
𬸽	183869	Lo	2
𬸾	183870	Lo	2
𬸿	183871	Lo	2
𬹀	183872	Lo	2
𬹁	183873	Lo	2
𬹂	183874	Lo	2
𬹃	183875	Lo	2
𬹄	183876	Lo	2
𬹅	183877	Lo	2
𬹆	183878	Lo	2
𬹇	183879	Lo	2
𬹈	183880	Lo	2
𬹉	183881	Lo	2
𬹊	183882	Lo	2
𬹋	183883	Lo	2
𬹌	183884	Lo	2
𬹍	183885	Lo	2
𬹎	183886	Lo	2
𬹏	183887	Lo	2
𬹐	183888	Lo	2
𬹑	183889	Lo	2
𬹒	183890	Lo	2
𬹓	183891	Lo	2
𬹔	183892	Lo	2
𬹕	183893	Lo	2
𬹖	183894	Lo	2
𬹗	183895	Lo	2
𬹘	183896	Lo	2
𬹙	183897	Lo	2
𬹚	183898	Lo	2
𬹛	183899	Lo	2
𬹜	183900	Lo	2
𬹝	183901	Lo	2
𬹞	183902	Lo	2
𬹟	183903	Lo	2
𬹠	183904	Lo	2
𬹡	183905	Lo	2
𬹢	183906	Lo	2
𬹣	183907	Lo	2
𬹤	183908	Lo	2
𬹥	183909	Lo	2
𬹦	183910	Lo	2
𬹧	183911	Lo	2
𬹨	183912	Lo	2
𬹩	183913	Lo	2
𬹪	183914	Lo	2
𬹫	183915	Lo	2
𬹬	183916	Lo	2
𬹭	183917	Lo	2
𬹮	183918	Lo	2
𬹯	183919	Lo	2
𬹰	183920	Lo	2
𬹱	183921	Lo	2
𬹲	183922	Lo	2
𬹳	183923	Lo	2
𬹴	183924	Lo	2
𬹵	183925	Lo	2
𬹶	183926	Lo	2
𬹷	183927	Lo	2
𬹸	183928	Lo	2
𬹹	183929	Lo	2
𬹺	183930	Lo	2
𬹻	183931	Lo	2
𬹼	183932	Lo	2
𬹽	183933	Lo	2
𬹾	183934	Lo	2
𬹿	183935	Lo	2
𬺀	183936	Lo	2
𬺁	183937	Lo	2
𬺂	183938	Lo	2
𬺃	183939	Lo	2
𬺄	183940	Lo	2
𬺅	183941	Lo	2
𬺆	183942	Lo	2
𬺇	183943	Lo	2
𬺈	183944	Lo	2
𬺉	183945	Lo	2
𬺊	183946	Lo	2
𬺋	183947	Lo	2
𬺌	183948	Lo	2
𬺍	183949	Lo	2
𬺎	183950	Lo	2
𬺏	183951	Lo	2
𬺐	183952	Lo	2
𬺑	183953	Lo	2
𬺒	183954	Lo	2
𬺓	183955	Lo	2
𬺔	183956	Lo	2
𬺕	183957	Lo	2
𬺖	183958	Lo	2
𬺗	183959	Lo	2
𬺘	183960	Lo	2
𬺙	183961	Lo	2
𬺚	183962	Lo	2
𬺛	183963	Lo	2
𬺜	183964	Lo	2
𬺝	183965	Lo	2
𬺞	183966	Lo	2
𬺟	183967	Lo	2
𬺠	183968	Lo	2
𬺡	183969	Lo	2
𑒀	70784	Lo	2
𑓆	70854	Po	2
𑓇	70855	Lo	2
𦘭	157229	Lo	2
𠷯	134639	Lo	2
䁂	16450	Lo	2
䁃	16451	Lo	2
䁄	16452	Lo	2
䁆	16454	Lo	2
䁇	16455	Lo	2
䁈	16456	Lo	2
䁉	16457	Lo	2
䁊	16458	Lo	2
䁋	16459	Lo	2
䁌	16460	Lo	2
䁍	16461	Lo	2
䁎	16462	Lo	2
䁏	16463	Lo	2
䁐	16464	Lo	2
䁑	16465	Lo	2
䁒	16466	Lo	2
䁔	16468	Lo	2
䁕	16469	Lo	2
䁘	16472	Lo	2
䁙	16473	Lo	2
䁚	16474	Lo	2
䁛	16475	Lo	2
䁜	16476	Lo	2
䁝	16477	Lo	2
䁞	16478	Lo	2
䁟	16479	Lo	2
䁠	16480	Lo	2
䁡	16481	Lo	2
䁣	16483	Lo	2
䁤	16484	Lo	2
䁦	16486	Lo	2
䁧	16487	Lo	2
䁨	16488	Lo	2
䁫	16491	Lo	2
䁬	16492	Lo	2
䁭	16493	Lo	2
䁮	16494	Lo	2
䁰	16496	Lo	2
䁲	16498	Lo	2
䁳	16499	Lo	2
䁴	16500	Lo	2
䁵	16501	Lo	2
䁶	16502	Lo	2
䁷	16503	Lo	2
䁸	16504	Lo	2
䁹	16505	Lo	2
䁺	16506	Lo	2
䁻	16507	Lo	2
䁼	16508	Lo	2
䁾	16510	Lo	2
䁿	16511	Lo	2
䂀	16512	Lo	2
䂁	16513	Lo	2
䂂	16514	Lo	2
䂃	16515	Lo	2
䂄	16516	Lo	2
䂅	16517	Lo	2
䂆	16518	Lo	2
䂇	16519	Lo	2
䂈	16520	Lo	2
䂉	16521	Lo	2
䂊	16522	Lo	2
䂋	16523	Lo	2
䂌	16524	Lo	2
䂎	16526	Lo	2
䂏	16527	Lo	2
䂐	16528	Lo	2
䂑	16529	Lo	2
䂒	16530	Lo	2
䂓	16531	Lo	2
䂕	16533	Lo	2
䂖	16534	Lo	2
䂗	16535	Lo	2
䂘	16536	Lo	2
䂙	16537	Lo	2
䂚	16538	Lo	2
䂛	16539	Lo	2
䂜	16540	Lo	2
䂝	16541	Lo	2
䂞	16542	Lo	2
䂟	16543	Lo	2
䂠	16544	Lo	2
䂡	16545	Lo	2
䂢	16546	Lo	2
䂣	16547	Lo	2
䂤	16548	Lo	2
䂥	16549	Lo	2
䂦	16550	Lo	2
䂧	16551	Lo	2
䂩	16553	Lo	2
䂪	16554	Lo	2
䂫	16555	Lo	2
䂬	16556	Lo	2
䂭	16557	Lo	2
䂮	16558	Lo	2
䂰	16560	Lo	2
䂱	16561	Lo	2
䂲	16562	Lo	2
䂳	16563	Lo	2
䂵	16565	Lo	2
䂶	16566	Lo	2
䂷	16567	Lo	2
䂸	16568	Lo	2
䂹	16569	Lo	2
䂺	16570	Lo	2
䂼	16572	Lo	2
䂽	16573	Lo	2
䂾	16574	Lo	2
䃀	16576	Lo	2
䃁	16577	Lo	2
䃂	16578	Lo	2
䃃	16579	Lo	2
䃄	16580	Lo	2
䃅	16581	Lo	2
䃆	16582	Lo	2
䃇	16583	Lo	2
䃉	16585	Lo	2
䃊	16586	Lo	2
䃋	16587	Lo	2
䃌	16588	Lo	2
䃍	16589	Lo	2
䃎	16590	Lo	2
䃏	16591	Lo	2
䃐	16592	Lo	2
䃑	16593	Lo	2
䃒	16594	Lo	2
䃓	16595	Lo	2
䃔	16596	Lo	2
䃕	16597	Lo	2
䃖	16598	Lo	2
䃗	16599	Lo	2
䃙	16601	Lo	2
䃚	16602	Lo	2
䃛	16603	Lo	2
䃜	16604	Lo	2
䃝	16605	Lo	2
䃞	16606	Lo	2
䃠	16608	Lo	2
䃡	16609	Lo	2
䃢	16610	Lo	2
䃣	16611	Lo	2
䃤	16612	Lo	2
䃥	16613	Lo	2
䃦	16614	Lo	2
䃧	16615	Lo	2
䃨	16616	Lo	2
䃩	16617	Lo	2
䃪	16618	Lo	2
䃫	16619	Lo	2
䃬	16620	Lo	2
䃭	16621	Lo	2
䃮	16622	Lo	2
䃯	16623	Lo	2
䃰	16624	Lo	2
䃱	16625	Lo	2
䃲	16626	Lo	2
䃳	16627	Lo	2
䃴	16628	Lo	2
䃵	16629	Lo	2
䃶	16630	Lo	2
䃷	16631	Lo	2
䃹	16633	Lo	2
䃻	16635	Lo	2
䃼	16636	Lo	2
䃽	16637	Lo	2
䃾	16638	Lo	2
䃿	16639	Lo	2
䄀	16640	Lo	2
䄁	16641	Lo	2
䄅	16645	Lo	2
䄆	16646	Lo	2
䄇	16647	Lo	2
䄈	16648	Lo	2
䄊	16650	Lo	2
